"game_play_id","defense","hit_hurry_or_sack","unique_plays","average_prob","coerce"
"2021102500-1816","SEA",1,1,0.38224476625522,0.391768934430419
"2021102500-1855","SEA",0,1,0.36485183181671,0.384773126386547
"2021102500-1879","SEA",0,1,0.4682428188622,0.401390656407712
"2021102500-1900","SEA",0,1,0.362896829247475,0.387627722667372
"2021102500-1924","SEA",0,1,0.365061393071865,0.394540897849795
"2021102500-1953","SEA",0,1,0.390467243535178,0.347787072912239
"2021102500-2047","NO",1,1,0.603013462017453,0.384551689010915
"2021102500-210","SEA",0,1,0.276683097948199,0.309331052845988
"2021102500-2214","SEA",0,1,0.4644835293293,0.442403971942404
"2021102500-2243","SEA",0,1,0.312298038767444,0.320340855820101
"2021102500-2293","NO",1,1,0.600075537866017,0.400211366839347
"2021102500-2348","NO",1,1,0.571785995115837,0.541991341237038
"2021102500-2436","NO",1,1,0.341537824156238,0.325424458548397
"2021102500-2455","NO",1,1,0.554050935829272,0.345051085172747
"2021102500-253","SEA",1,1,0.482684478163719,0.492449684141488
"2021102500-2553","SEA",0,1,0.348363509072977,0.329741922291461
"2021102500-2603","SEA",0,1,0.342257393257959,0.346961771599868
"2021102500-2625","SEA",0,1,0.212655125872085,0.247960921928193
"2021102500-2835","SEA",0,1,0.360915013523989,0.341384932487094
"2021102500-2934","NO",1,1,0.518518099295242,0.426519509357201
"2021102500-3030","SEA",1,1,0.50858568852065,0.404340707597737
"2021102500-3099","SEA",1,1,0.650198609209978,0.461104512119045
"2021102500-3139","SEA",1,1,0.450574871390424,0.416841668566188
"2021102500-3165","SEA",1,1,0.562351021501753,0.507998422646862
"2021102500-3238","NO",0,1,0.292736779807544,0.387799464309038
"2021102500-326","NO",0,1,0.353520116209984,0.336785685622665
"2021102500-3260","NO",0,1,0.416979274579457,0.44026564265938
"2021102500-3305","NO",0,1,0.315926232082503,0.317999665117656
"2021102500-3350","NO",0,1,0.265092986978983,0.288650588342219
"2021102500-3395","NO",0,1,0.355208920581,0.347491178811496
"2021102500-3424","NO",1,1,0.804116387192796,0.60855639042011
"2021102500-3484","SEA",0,1,0.444603884220123,0.496709667218315
"2021102500-3506","SEA",1,1,0.803530256946882,0.618327225189973
"2021102500-3536","SEA",0,1,0.244456613765043,0.269716507350333
"2021102500-3624","SEA",0,1,0.494000678712671,0.472047472265156
"2021102500-3660","SEA",0,1,0.456365474141561,0.435480455771186
"2021102500-3684","SEA",1,1,0.506454267285087,0.398799636506314
"2021102500-3735","SEA",0,1,0.254888284876943,0.261027772259189
"2021102500-3787","SEA",1,1,0.316476187946504,0.334079314166857
"2021102500-3904","NO",0,1,0.369069106578827,0.377768006286828
"2021102500-3926","NO",1,1,0.734178174186397,0.616014143508231
"2021102500-3945","NO",1,1,0.644887691911529,0.43167458866227
"2021102500-3998","NO",1,1,0.591029838688912,0.414020805138467
"2021102500-450","SEA",0,1,0.344461660832167,0.365483142167754
"2021102500-474","SEA",1,1,0.339950099205359,0.353951487893291
"2021102500-598","NO",0,1,0.348079365988572,0.327119523419594
"2021102500-694","NO",0,1,0.316607501535189,0.339412716493289
"2021102500-786","SEA",1,1,0.590172295246208,0.439784172362941
"2021102500-833","NO",1,1,0.464282004856596,0.362830957316221
"2021102500-894","NO",0,1,0.363671014932069,0.420535081215821
"2021102500-933","NO",1,1,0.663012622594833,0.46055748560249
"2021102800-1133","GB",0,1,0.316026552979435,0.345994987211641
"2021102800-1155","GB",1,1,0.480285381674766,0.403373912226224
"2021102800-1261","ARI",1,1,0.43094212282449,0.398319593100671
"2021102800-1454","ARI",1,1,0.556861119610923,0.510947876607612
"2021102800-1489","ARI",1,1,0.694596919843129,0.562174481345784
"2021102800-1511","ARI",0,1,0.434115908362649,0.443048500449142
"2021102800-1595","GB",1,1,0.474597055178422,0.474551951604552
"2021102800-1651","GB",1,1,0.533625147950191,0.346027943915148
"2021102800-1673","GB",0,1,0.378534327745438,0.367072528719285
"2021102800-1735","ARI",0,1,0.538914028141234,0.481511930924
"2021102800-1860","ARI",0,1,0.342851037488264,0.348964837888109
"2021102800-189","GB",1,1,0.558371755209836,0.374618686662031
"2021102800-1903","ARI",1,1,0.821055680513382,0.612163830762673
"2021102800-1942","ARI",1,1,0.354328067973256,0.356447997432679
"2021102800-2171","ARI",0,1,0.351887430015363,0.35379426167906
"2021102800-2269","GB",0,1,0.358864797353745,0.348210402660156
"2021102800-2319","GB",0,1,0.299097144428421,0.3278941588542
"2021102800-2367","GB",1,1,0.37353371403047,0.36634528430814
"2021102800-2389","GB",0,1,0.321995154671047,0.331956675006147
"2021102800-2413","GB",1,1,0.769066106970027,0.520041289067776
"2021102800-2435","GB",0,1,0.291070034398752,0.31367990788309
"2021102800-2506","GB",1,1,0.394295068014236,0.387655090093496
"2021102800-2641","ARI",0,1,0.430384858566172,0.431464942964851
"2021102800-271","GB",1,1,0.764074347447604,0.462656616123906
"2021102800-2755","ARI",0,1,0.31339299267736,0.310991714677277
"2021102800-2897","ARI",1,1,0.445156848678986,0.417328704613821
"2021102800-2953","GB",1,1,0.392661692634706,0.36956771913253
"2021102800-3007","GB",0,1,0.324384458137281,0.302943677934706
"2021102800-3052","GB",1,1,0.805027175967286,0.619941613695098
"2021102800-3074","GB",0,1,0.401711230278015,0.399657736330365
"2021102800-3096","GB",0,1,0.45755649464471,0.477170355742707
"2021102800-3125","GB",0,1,0.341235902574327,0.354407477346422
"2021102800-3202","GB",0,1,0.318253524601459,0.32890654947543
"2021102800-3279","ARI",1,1,0.66149552533592,0.523334539902179
"2021102800-3298","ARI",0,1,0.316052881510634,0.3381877768436
"2021102800-334","ARI",0,1,0.302485623293453,0.32852584783781
"2021102800-3346","ARI",0,1,0.393144043783347,0.422594978303125
"2021102800-3670","ARI",1,1,0.68953355843738,0.479086794803793
"2021102800-368","ARI",1,1,0.450009765163545,0.356806765335195
"2021102800-3708","ARI",1,1,0.4914064867341,0.409134007671457
"2021102800-3751","GB",0,1,0.435205660760403,0.41614196540111
"2021102800-3773","GB",0,1,0.407769509615042,0.388910134895512
"2021102800-3797","GB",0,1,0.449120594037546,0.429117751980887
"2021102800-3862","GB",0,1,0.319074513514837,0.335112952076573
"2021102800-3917","GB",1,1,0.664951885739962,0.546442157908748
"2021102800-392","ARI",1,1,0.426606325002817,0.365070379249392
"2021102800-4039","GB",0,1,0.514201539404252,0.521454004285615
"2021102800-471","GB",1,1,0.540533007577408,0.387718801855123
"2021102800-495","GB",0,1,0.440182160337766,0.412395319326578
"2021102800-519","GB",1,1,0.537441698641613,0.45138493103228
"2021102800-784","ARI",0,1,0.353917069733143,0.358754820169098
"2021102800-850","ARI",0,1,0.285524191127883,0.280652172212283
"2021102800-874","ARI",0,1,0.470680511516073,0.484995157864304
"2021102800-917","ARI",0,1,0.347420317927996,0.356919721217472
"2021103100-1032","CAR",1,1,0.453487887978554,0.360151881000805
"2021103100-113","CAR",1,1,0.53061540517956,0.395872750228872
"2021103100-1151","ATL",0,1,0.312497127623785,0.288180913259872
"2021103100-1252","ATL",0,1,0.258406952445237,0.246207397009882
"2021103100-1307","CAR",0,1,0.461695251139727,0.496993699051252
"2021103100-132","CAR",0,1,0.37978334069252,0.385843003891037
"2021103100-1352","CAR",0,1,0.309385057200085,0.334761373563617
"2021103100-1381","CAR",1,1,0.546451651844485,0.500448568234229
"2021103100-1456","CAR",0,1,0.492031665010886,0.478907233575449
"2021103100-1480","CAR",0,1,0.345915324158139,0.344009820375243
"2021103100-1550","CAR",0,1,0.28019973685344,0.303541252970737
"2021103100-1602","ATL",0,1,0.362692832015455,0.354826469003875
"2021103100-1624","ATL",1,1,0.652008215405724,0.598758133811696
"2021103100-1700","ATL",0,1,0.318554168833153,0.356623041222437
"2021103100-1722","ATL",1,1,0.545884920792146,0.468199418896782
"2021103100-1805","CAR",1,1,0.709212748015799,0.56646834332004
"2021103100-1879","ATL",0,1,0.352613296720289,0.368020462800778
"2021103100-1908","ATL",0,1,0.363073244690895,0.362016539745062
"2021103100-2051","CAR",0,1,0.286809170618653,0.288790359540141
"2021103100-2096","CAR",0,1,0.246957876682281,0.254729808415283
"2021103100-2120","CAR",1,1,0.745758897811174,0.584861889475648
"2021103100-2242","ATL",0,1,0.326608351535267,0.339196903106545
"2021103100-2263","ATL",0,1,0.286300632357597,0.292713264148884
"2021103100-230","ATL",0,1,0.359011968148166,0.348444117224945
"2021103100-2374","ATL",0,1,0.357417221580233,0.368243853779823
"2021103100-2472","ATL",0,1,0.526167317397065,0.400383210916962
"2021103100-2496","ATL",1,1,0.573971249840476,0.534219231023391
"2021103100-2573","CAR",1,1,0.437151799076482,0.370737100069989
"2021103100-2602","CAR",1,1,0.435879639603875,0.372409210871614
"2021103100-2685","CAR",0,1,0.462774884971705,0.421761825466796
"2021103100-2770","CAR",1,1,0.448264546692371,0.401135869026872
"2021103100-2959","ATL",0,1,0.222758450384798,0.246087545397415
"2021103100-3021","ATL",1,1,0.594286250380369,0.576303860895974
"2021103100-3043","ATL",0,1,0.633296657974521,0.521079991895812
"2021103100-3120","ATL",1,1,0.346475737867877,0.359774419755536
"2021103100-3218","CAR",0,1,0.358197895810008,0.356430532883352
"2021103100-3261","CAR",1,1,0.71870991140604,0.57542611191763
"2021103100-3424","CAR",0,1,0.382014582002604,0.340002716067888
"2021103100-3448","CAR",0,1,0.373784840106964,0.361629766793027
"2021103100-3472","CAR",1,1,0.383548436493709,0.380784017586975
"2021103100-3517","CAR",0,1,0.371986903009876,0.377037407913241
"2021103100-3539","CAR",1,1,0.40773693472147,0.369763755563806
"2021103100-3580","CAR",1,1,0.534541951573413,0.483833536906442
"2021103100-3745","CAR",0,1,0.433312885463238,0.410298417174887
"2021103100-3769","CAR",1,1,0.570129406193028,0.438086971194917
"2021103100-422","ATL",1,1,0.505885651707649,0.428319702422616
"2021103100-467","ATL",0,1,0.312909572606995,0.333516928266441
"2021103100-587","CAR",0,1,0.372010220587254,0.33119214768026
"2021103100-637","CAR",0,1,0.342510586435145,0.324005971489222
"2021103100-722","ATL",1,1,0.55025477662231,0.455169919032115
"2021103100-744","ATL",0,1,0.296590448780493,0.308808411870731
"2021103100-798","CAR",0,1,0.45109606214932,0.403759527984651
"2021103100-843","CAR",0,1,0.336610269546509,0.371152134203574
"2021103100-923","CAR",1,1,0.501506821976768,0.405023013575124
"2021103100-947","CAR",0,1,0.350999509510787,0.346415369824202
"2021103101-112","MIA",1,1,0.763714554160833,0.589863879051975
"2021103101-1126","BUF",1,1,0.474033367854578,0.380986626052965
"2021103101-1251","MIA",0,1,0.320943968430642,0.353554405740173
"2021103101-1299","MIA",1,1,0.614828808307648,0.564978586048672
"2021103101-1321","MIA",1,1,0.601229229394127,0.46691727796431
"2021103101-1368","BUF",0,1,0.370657098293304,0.334273682420731
"2021103101-1435","BUF",0,1,0.401900182167689,0.425530013879836
"2021103101-1485","BUF",0,1,0.335593972517096,0.33918591283518
"2021103101-1530","BUF",1,1,0.611285375224219,0.457692334567015
"2021103101-1582","BUF",0,1,0.437976399293313,0.404728809464589
"2021103101-1695","MIA",0,1,0.351743008196354,0.362825215481154
"2021103101-1724","MIA",1,1,0.578954325002783,0.557357106569875
"2021103101-1780","MIA",1,1,0.704756370745599,0.582039589962679
"2021103101-1804","MIA",1,1,0.737189971167466,0.568328589298901
"2021103101-1834","BUF",0,1,0.353873513638973,0.348792208386954
"2021103101-184","BUF",1,1,0.636001217365265,0.401867714980932
"2021103101-1929","BUF",0,1,0.448761238501622,0.454260793356993
"2021103101-1970","BUF",0,1,0.40535207465291,0.402893785210275
"2021103101-210","BUF",0,1,0.391246206381104,0.397526364662211
"2021103101-2120","BUF",1,1,0.5851127927502,0.514501087264387
"2021103101-2155","BUF",1,1,0.531482858790292,0.423715730788901
"2021103101-2222","MIA",0,1,0.306897847489877,0.337081464031156
"2021103101-2248","MIA",1,1,0.647212216683796,0.55250469755197
"2021103101-2306","BUF",0,1,0.481767798171324,0.47258370991026
"2021103101-2330","BUF",1,1,0.595115282800462,0.416480480130925
"2021103101-2352","BUF",1,1,0.568494319915771,0.492924286771084
"2021103101-2501","MIA",0,1,0.364363565444946,0.338215866750935
"2021103101-2527","MIA",0,1,0.348690738054839,0.364877276870122
"2021103101-255","BUF",0,1,0.300919929519296,0.305652676768198
"2021103101-2551","MIA",0,1,0.316706602062498,0.311254669788096
"2021103101-2616","MIA",0,1,0.340355367178009,0.356182123185097
"2021103101-277","BUF",1,1,0.628312436342239,0.540907949744418
"2021103101-2780","MIA",1,1,0.657847982313898,0.576016137019274
"2021103101-2813","MIA",1,1,0.782797079710733,0.614277256398856
"2021103101-2908","BUF",0,1,0.434416460804641,0.396380719096368
"2021103101-2937","BUF",0,1,0.451262369042351,0.448394884859571
"2021103101-2979","MIA",0,1,0.431744765151631,0.38678131132194
"2021103101-3067","MIA",0,1,0.270556939573123,0.31429294302886
"2021103101-3155","MIA",1,1,0.415200892090797,0.366875854103995
"2021103101-3234","MIA",0,1,0.433506647745768,0.456862598556896
"2021103101-3290","MIA",1,1,0.539886968700509,0.458309718766152
"2021103101-3350","BUF",1,1,0.411127917468548,0.343396494670939
"2021103101-3372","BUF",0,1,0.357317835092544,0.344618281849184
"2021103101-338","BUF",0,1,0.329361586616589,0.345360864349299
"2021103101-3401","BUF",1,1,0.617908640454213,0.552659298895787
"2021103101-3439","BUF",1,1,0.799122137867886,0.606061115125856
"2021103101-3496","BUF",0,1,0.338610724718482,0.352171681831038
"2021103101-3520","BUF",0,1,0.317594246566296,0.324261524909066
"2021103101-3544","BUF",0,1,0.471919459731955,0.47365017702521
"2021103101-3566","BUF",1,1,0.547091230102207,0.519548053041039
"2021103101-3588","BUF",1,1,0.586089298838661,0.45588133643228
"2021103101-3700","MIA",0,1,0.324487566451232,0.353582972785439
"2021103101-3760","MIA",1,1,0.491866316260963,0.410121485001171
"2021103101-3808","MIA",0,1,0.556671400864919,0.517698482357878
"2021103101-383","BUF",1,1,0.485493444878122,0.444808886785553
"2021103101-3830","MIA",0,1,0.439589307244335,0.483597116882226
"2021103101-3891","MIA",1,1,0.521380971537696,0.407978285646441
"2021103101-405","BUF",1,1,0.520383538568721,0.423178794922355
"2021103101-4284","BUF",1,1,0.441198962181806,0.360113007790615
"2021103101-4313","BUF",0,1,0.454925140065532,0.40378676551173
"2021103101-4335","BUF",1,1,0.564250897015295,0.434890464060809
"2021103101-4372","BUF",1,1,0.429098061941288,0.382669500113379
"2021103101-514","MIA",0,1,0.372459233910949,0.386462769738477
"2021103101-535","MIA",0,1,0.265141044811505,0.260642828324082
"2021103101-62","MIA",0,1,0.3600570961833,0.35055186911466
"2021103101-737","BUF",0,1,0.490595816324154,0.452059080919734
"2021103101-759","BUF",0,1,0.345326953878005,0.36157268174028
"2021103101-799","BUF",0,1,0.320338674717479,0.319829413990036
"2021103101-868","BUF",1,1,0.698196279860678,0.486661046213971
"2021103101-962","MIA",0,1,0.306955667833487,0.324232182735603
"2021103102-1038","SF",0,1,0.506793527553479,0.487272210851151
"2021103102-1083","SF",0,1,0.572132464717416,0.478279071354688
"2021103102-109","CHI",1,1,0.574757540225983,0.500798177163192
"2021103102-1176","CHI",0,1,0.39412804667292,0.349698392590184
"2021103102-1200","CHI",0,1,0.428216091611169,0.366152501393377
"2021103102-1245","CHI",0,1,0.281722944033773,0.297517241449079
"2021103102-1284","CHI",0,1,0.354526260246833,0.347644679175573
"2021103102-1383","SF",0,1,0.228664372680765,0.251327669404146
"2021103102-1405","SF",0,1,0.467201896905899,0.488798066676043
"2021103102-1429","SF",0,1,0.404975560468596,0.356585975633997
"2021103102-1471","SF",0,1,0.330772240956624,0.31982899973689
"2021103102-1495","SF",0,1,0.213179079561748,0.272625890889021
"2021103102-1614","SF",1,1,0.574007461710674,0.393021841458402
"2021103102-1646","SF",1,1,0.497487755015839,0.421861807161841
"2021103102-1716","SF",0,1,0.395958681901296,0.375660482750972
"2021103102-1830","CHI",1,1,0.435677882603237,0.361912376614551
"2021103102-1852","CHI",1,1,0.502010059707305,0.431224459683411
"2021103102-1876","CHI",0,1,0.312507883707682,0.321244767643399
"2021103102-1934","CHI",0,1,0.435247896239161,0.392373446538764
"2021103102-1997","CHI",0,1,0.524847905834516,0.408264536185768
"2021103102-2077","SF",1,1,0.575903164015876,0.499722408483608
"2021103102-2122","SF",1,1,0.511809372529387,0.405286977447128
"2021103102-2143","SF",0,1,0.447509454055266,0.468226417040512
"2021103102-2186","SF",1,1,0.515448247844523,0.491696671706652
"2021103102-2231","SF",0,1,0.378223436219352,0.390798658309829
"2021103102-2255","SF",1,1,0.663434395502354,0.536752006426893
"2021103102-2312","SF",0,1,0.292219317704439,0.310943345964818
"2021103102-2343","SF",0,1,0.3816877673654,0.401415067112977
"2021103102-241","CHI",0,1,0.342140688844349,0.326933569161313
"2021103102-2470","CHI",1,1,0.540668199104922,0.450976438352216
"2021103102-263","CHI",1,1,0.331965769003881,0.249748177568485
"2021103102-2757","SF",0,1,0.238510530889034,0.284481265879777
"2021103102-2851","SF",1,1,0.449597004688147,0.369375084907732
"2021103102-2890","SF",1,1,0.435480923524925,0.432897162669365
"2021103102-295","CHI",1,1,0.251129496388319,0.192829736820331
"2021103102-2954","CHI",0,1,0.438285916027698,0.357169739917272
"2021103102-3005","CHI",0,1,0.325319757064184,0.336576316435802
"2021103102-3029","CHI",0,1,0.316142765038154,0.342106253918089
"2021103102-3110","CHI",0,1,0.414766003191471,0.389031805856506
"2021103102-3146","SF",1,1,0.45868749750985,0.352179842316413
"2021103102-3172","SF",0,1,0.397870747579469,0.388483729706799
"2021103102-3256","SF",0,1,0.39158932520793,0.36042678380539
"2021103102-3280","SF",0,1,0.493139194405597,0.547919012937317
"2021103102-3323","SF",0,1,0.388330347836018,0.380161237555634
"2021103102-3347","SF",1,1,0.765346335398184,0.606492968906998
"2021103102-3414","CHI",0,1,0.237634820597512,0.285647990794527
"2021103102-3480","CHI",0,1,0.376425897533243,0.352050491175112
"2021103102-3597","SF",1,1,0.332585259758193,0.314442156353875
"2021103102-3651","SF",0,1,0.347394367214292,0.317388682392918
